[0.1756],[4.9161],[2.4527]
[0.1758],[4.9136],[2.4545]
[0.1762],[4.9158],[2.4605]
[0.176],[4.9106],[2.4571]
[0.176],[4.9092],[2.4572]
[0.1761],[4.9152],[2.459]
[0.1759],[4.9118],[2.4571]
[0.1765],[4.9148],[2.4641]
[0.1765],[4.9173],[2.4645]
[0.1764],[4.9166],[2.4637]
[0.176],[4.9184],[2.4581]
[0.1765],[4.9171],[2.465]
[0.176],[4.9156],[2.4571]
[0.176],[4.9131],[2.4577]
[0.176],[4.9172],[2.457]
[0.1766],[4.9214],[2.4664]
[0.1757],[4.9122],[2.4538]
[0.1759],[4.9109],[2.4569]
[0.1757],[4.9166],[2.4537]
[0.1764],[4.9154],[2.4631]
[0.1759],[4.918],[2.4556]
[0.176],[4.9172],[2.4572]
[0.176],[4.9151],[2.4575]
[0.1761],[4.9163],[2.4596]
[0.176],[4.9188],[2.4581]
[0.1765],[4.9172],[2.4644]
[0.176],[4.9191],[2.4571]
[0.1765],[4.9172],[2.464]
[0.1757],[4.9174],[2.4533]
[0.1757],[4.9167],[2.4537]
[0.1759],[4.9169],[2.4558]
[0.1761],[4.9181],[2.4586]
[0.1759],[4.9139],[2.456]
[0.1759],[4.9179],[2.4569]
[0.1763],[4.9145],[2.4612]
[0.1756],[4.9143],[2.4518]
[0.1764],[4.9164],[2.4636]
[0.1765],[4.9185],[2.4651]
[0.176],[4.9098],[2.4577]
[0.176],[4.9177],[2.4577]
[0.1757],[4.9104],[2.4531]
[0.1765],[4.9158],[2.4644]
[0.1758],[4.9137],[2.4543]
[0.176],[4.9105],[2.457]
[0.176],[4.9162],[2.4574]
[0.1759],[4.9175],[2.4556]
[0.1756],[4.9182],[2.4523]
[0.1759],[4.9148],[2.4567]
[0.1758],[4.9181],[2.4544]
[0.1759],[4.9172],[2.4569]
[0.1756],[4.9105],[2.4526]
[0.1766],[4.9176],[2.4655]
[0.176],[4.9173],[2.4578]
[0.176],[4.9154],[2.4577]
[0.1757],[4.9181],[2.4533]
[0.1759],[4.9154],[2.4564]
[0.1757],[4.9109],[2.4538]
[0.1757],[4.9179],[2.4531]
[0.1765],[4.9149],[2.4641]
[0.1765],[4.9173],[2.4645]
[0.176],[4.9141],[2.4575]
[0.1765],[4.917],[2.4652]
[0.1756],[4.9137],[2.4516]
[0.1758],[4.9113],[2.4544]
[0.1757],[4.9174],[2.454]
[0.176],[4.9131],[2.4581]
[0.1759],[4.9177],[2.4562]
[0.1759],[4.9136],[2.4558]
[0.1766],[4.9181],[2.4655]
[0.1759],[4.9177],[2.4561]
[0.1757],[4.9163],[2.4535]
[0.1757],[4.9168],[2.4537]
[0.1759],[4.9192],[2.4569]
[0.1756],[4.9145],[2.4526]
[0.1766],[4.9172],[2.4656]
[0.1765],[4.9155],[2.4642]
[0.176],[4.9157],[2.4572]
[0.1764],[4.9168],[2.4639]
[0.1757],[4.9166],[2.4537]
[0.176],[4.9161],[2.4577]
[0.1756],[4.9112],[2.4523]
[0.1765],[4.9168],[2.4642]
[0.176],[4.9112],[2.457]
[0.1762],[4.9135],[2.4601]
[0.176],[4.9178],[2.4575]
[0.1756],[4.9091],[2.4521]
[0.176],[4.9118],[2.4576]
[0.1759],[4.9127],[2.4559]
[0.1757],[4.9147],[2.454]
[0.1757],[4.9167],[2.4529]
[0.1765],[4.9173],[2.4651]
[0.1757],[4.9099],[2.4532]
[0.1765],[4.9167],[2.4646]
[0.176],[4.9131],[2.458]
[0.1765],[4.9179],[2.4645]
[0.1765],[4.9165],[2.464]
[0.1765],[4.9169],[2.4647]
[0.176],[4.91],[2.4578]
0.0005
0.0005
351.9347
351.8459
0.8798
0.8802
0.8798
0.8799
0.7039
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0004
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0008
0.0005
0.0005
0.0005
0.0008
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0008
0.0005
0.0005
0.0005
0.0005
0.0005
0.0005
0.0007
0.0005
0.0005
0.0005
0.0005
351.9412
351.9698
351.9675
351.943
351.9408
351.8279
351.9477
